year,month,day,anger_score,disgust_score,fear_score,joy_score,sadness_score,anger_count,disgust_count,fear_count,joy_count,sadness_count,close,open,high,low,change
2011,06,14,25.249166,7.733606,4.449369,95.954052,28.669418,30,9,5,111,34,12076.11,11951.38,12156.52,11951.38,0.0103
2011,06,15,26.07953,5.099064,1.7105689999999998,105.14820800000001,18.108368,31,6,2,122,22,11897.27,12075.2,12075.2,11841.87,-1.48
2011,06,16,18.627257,2.533743,6.760464,117.673603,13.355404,22,3,8,136,16,11961.52,11896.13,12023.39,11821.96,0.0054
2011,06,17,23.942045999999998,6.212644,3.585342,110.544275,26.067903,29,7,4,128,31,12004.36,11962.58,12109.11,11952.55,0.0036
2011,06,20,21.085486,5.270995,4.449663,126.702627,14.360035,25,6,5,149,17,12080.38,12004.28,12129.54,11942.07,0.0063
2011,06,21,27.235241,5.46004,4.708993,104.494555,20.555161,32,6,5,121,24,12190.01,12081.33,12248.97,12059.46,0.0091
2011,06,22,28.937545,5.791462999999999,9.645789,106.05867099999999,19.571069,34,7,11,122,23,12109.67,12189.63,12242.31,12082.43,-0.66
2011,06,23,27.682493,6.805895,1.862068,122.041827,19.563756,33,8,2,143,23,12050.0,12108.5,12108.5,11841.19,-0.49
2011,06,24,13.955812,1.719845,2.604502,119.89846000000001,13.105447,17,2,3,139,16,11934.58,12049.24,12082.65,11892.95,-0.96
2011,06,27,28.462728000000002,2.771255,4.343152,108.306102,20.688675,34,3,5,126,24,12043.56,11934.73,12113.5,11907.71,0.0091
2011,06,28,25.084849,5.398433,4.522021,118.07643600000002,22.985834,29,6,5,136,28,12188.69,12042.28,12225.89,12042.28,0.0121
2011,06,29,21.625929,3.264394,0.8493069999999999,129.424184,25.151089000000002,26,4,1,151,30,12261.42,12187.63,12311.03,12148.88,0.006
2011,06,30,34.653045,6.795686,5.452252,123.875752,24.312886,41,8,6,144,29,12414.34,12262.1,12464.63,12262.1,0.0125
2011,07,01,20.353413,6.405533,3.413686,109.995011,19.578228,24,7,4,126,23,12582.77,12412.07,12614.56,12375.55,0.0136
2011,07,05,26.871140999999998,5.389153,2.7021319999999998,106.854657,20.287673,32,6,3,123,24,12569.87,12583.0,12642.9,12504.1,-0.1
2011,07,06,21.11955,5.19146,3.541529,124.47221,26.723308000000003,25,6,4,144,31,12626.02,12562.47,12668.03,12507.84,0.0045
2011,07,07,13.671432000000001,4.335053,6.169969999999999,107.012276,10.158683,16,5,7,125,12,12719.49,12628.37,12753.89,12628.37,0.0074
2011,07,08,18.037673,3.290024,5.907696,106.782824,16.928341,22,4,7,124,20,12657.2,12717.9,12717.9,12541.33,-0.49
2011,07,11,22.586643,5.753814,4.6088260000000005,117.632646,22.758257999999998,27,7,5,138,26,12505.76,12655.77,12655.77,12443.4,-1.2
2011,07,12,29.420407,3.724136,5.135904,117.81524499999999,18.741187,35,4,6,136,22,12446.88,12505.46,12603.77,12423.27,-0.47
2011,07,13,21.641892000000002,4.202445,5.3903739999999996,113.98498000000001,26.710832,26,5,6,132,32,12491.61,12447.33,12635.52,12447.33,0.0036
2011,07,14,26.333945,3.57311,3.724136,102.104303,21.959048000000003,31,4,4,118,26,12437.12,12492.67,12602.3,12398.94,-0.44
2011,07,15,20.092233,4.494058,4.445125,112.682098,22.218245,24,5,5,131,26,12479.73,12437.8,12539.21,12374.75,0.0034
2011,07,18,24.204342999999998,3.473699,3.5230309999999996,116.632994,17.084678,29,4,4,136,20,12385.16,12475.11,12475.11,12276.59,-0.76
2011,07,19,22.613184,6.91556,5.229865,98.99637,27.646187,27,8,6,116,33,12587.42,12385.96,12636.62,12385.96,0.0163
2011,07,20,26.117747,6.937457000000001,1.8574689999999998,119.46812,23.962406,31,8,2,137,28,12571.91,12583.75,12654.37,12499.4,-0.12
2011,07,21,29.941587,4.166851,3.3680480000000004,104.02718399999999,15.852129000000001,36,5,4,121,19,12724.41,12567.14,12794.0,12567.14,0.0121
2011,07,22,26.782065000000003,1.7881770000000001,5.0536959999999995,122.81840600000001,23.005976,32,2,6,143,27,12681.16,12724.71,12768.31,12605.59,-0.34
2011,07,25,26.863694,4.465012000000001,1.844077,107.08493600000001,16.836367000000003,32,5,2,124,20,12592.8,12679.72,12682.97,12509.58,-0.7
2011,07,26,20.526414000000003,9.757021,5.374162,108.93836100000001,22.986526,24,11,6,126,27,12501.3,12592.12,12618.11,12457.25,-0.73
2011,07,27,26.305294,4.451582,3.696103,109.44722900000001,17.86896,32,5,4,128,21,12302.55,12498.65,12499.48,12275.38,-1.59
2011,07,28,24.934015,6.276251,2.6034919999999997,111.83185300000001,25.409793,29,7,3,128,30,12240.11,12301.95,12412.48,12200.99,-0.51
2011,07,29,22.254082,0.0,0.980984,106.08938500000001,14.143395000000002,26,0,1,125,17,12143.24,12239.28,12262.74,12044.21,-0.79
2011,08,01,32.231145,4.8992569999999995,6.420903,122.450855,19.365722,38,6,7,143,23,12132.49,12144.3,12320.94,11978.55,-0.09
2011,08,02,18.803452,2.6643689999999998,4.520087999999999,106.68186100000001,18.875338,22,3,5,124,22,11866.62,12130.22,12152.96,11857.91,-2.19
2011,08,03,18.987742,4.074711,1.6544740000000002,112.40736000000001,14.766568,23,5,2,129,18,11896.44,11863.89,11957.63,11678.69,0.0025
2011,08,04,17.128842000000002,3.4913230000000004,3.629961,105.38268000000001,22.861003,20,4,4,124,27,11383.68,11893.79,11893.79,11365.74,-4.31
2011,08,05,20.866611,6.1969959999999995,5.1635290000000005,114.272847,9.947525,25,7,6,132,12,11444.61,11384.29,11634.04,11126.32,0.0054
2011,08,08,18.111933999999998,3.5994660000000005,8.117619,123.40351299999999,23.83849,21,4,9,141,28,10809.85,11433.93,11433.93,10779.05,-5.55
2011,08,09,32.313784999999996,6.327568,4.498093,126.29346699999999,16.893372,39,7,5,147,20,11239.77,10810.91,11251.08,10588.55,0.0398
2011,08,10,19.500418,1.728761,6.2536760000000005,107.57308,24.587079,23,2,7,125,28,10719.94,11227.92,11227.92,10662.04,-4.62
2011,08,11,14.835679,4.306843,4.300698000000001,119.176325,21.309373,18,5,5,138,25,11143.31,10729.85,11278.9,10729.85,0.0395
2011,08,12,16.742539,0.0,2.621438,115.23541599999999,21.404846,20,0,3,133,26,11269.02,11143.46,11346.67,11142.18,0.0113
2011,08,15,27.285127000000003,4.219017,4.360988,119.30989199999999,23.705177,33,5,5,139,28,11482.9,11269.85,11484.6,11269.85,0.019
2011,08,16,35.647926,2.555787,5.8631459999999995,121.10112600000001,24.628067,42,3,7,141,29,11405.93,11480.48,11488.01,11292.63,-0.67
2011,08,17,28.886259999999996,3.6997440000000004,4.659135,108.811477,18.301979,35,4,5,126,21,11410.21,11392.01,11529.67,11322.3,0.0004
2011,08,18,19.596705,7.000423,8.030588,108.28223899999999,23.817923999999998,23,8,9,126,28,10990.58,11406.27,11406.5,10881.6,-3.68
2011,08,19,23.984926,4.371777,2.619748,109.008729,17.944519,28,5,3,126,21,10817.65,10989.75,11086.4,10801.41,-1.57
2011,08,22,18.41769,2.39528,0.931034,101.139219,14.847213,21,3,1,117,18,10854.65,10820.37,11020.55,10820.37,0.0034
2011,08,23,30.667690999999998,5.366554,13.391494,100.99628100000001,24.783084,36,6,15,119,29,11176.76,10854.58,11176.84,10854.43,0.0297
2011,08,24,19.998188,3.4253730000000004,7.179225,105.788774,25.258215,24,4,8,122,30,11320.71,11175.78,11331.57,11113.04,0.0129
2011,08,25,25.428238,5.320086,7.0875710000000005,111.006657,19.083783,30,6,8,128,22,11149.82,11321.02,11406.39,11106.76,-1.51
2011,08,26,23.059177,1.6962849999999998,4.3790830000000005,103.81639100000001,25.512231,28,2,5,120,30,11284.54,11145.2,11326.43,10929.2,0.0121
2011,08,29,30.298140999999998,0.0,3.4441059999999997,107.27067,23.754406,36,0,4,124,28,11539.25,11286.65,11541.78,11286.58,0.0226
2011,08,30,28.474575,5.416809,6.4172910000000005,115.288118,14.328279,33,6,7,133,17,11559.95,11532.13,11630.07,11429.39,0.0018
2011,08,31,28.783315,2.902301,5.30242,119.42761100000001,20.891587,34,3,6,140,25,11613.53,11560.48,11712.6,11528.08,0.0046
2011,09,01,21.121617999999998,7.968609,3.5268669999999998,114.579746,16.84127,25,9,4,133,20,11493.57,11613.3,11716.84,11488.46,-1.03
2011,09,02,21.882614,2.62608,5.928235,91.406712,32.944576,26,3,7,107,39,11240.26,11492.06,11492.14,11211.35,-2.2
2011,09,06,19.367373999999998,3.4057779999999998,7.892339,112.38469599999999,20.344695,23,4,9,130,24,11139.3,11237.31,11237.46,10932.53,-0.9
2011,09,07,23.520436,7.934844,5.463287,111.420056,20.751532,28,9,6,131,24,11414.86,11137.63,11414.86,11137.63,0.0247
2011,09,08,25.165687,6.736510000000001,3.487954,112.029831,19.575942,30,8,4,130,23,11295.81,11414.86,11477.3,11283.74,-1.04
2011,09,09,21.24012,8.727899,7.051821,119.464401,15.500065,25,10,8,140,18,10992.13,11294.6,11294.83,10935.64,-2.69
2011,09,12,25.381511,8.7087,8.823391,117.888026,22.270184,30,10,10,137,27,11061.12,10990.01,11062.03,10824.76,0.0063
2011,09,13,27.868617999999998,2.356154,3.447598,114.760403,18.020087,33,3,4,133,21,11105.85,11054.99,11140.85,10987.18,0.004
2011,09,14,26.51335,2.73116,3.238899,105.537035,20.312061,32,3,4,123,24,11246.73,11106.83,11386.78,10993.84,0.0127
2011,09,15,23.791227,6.384369,5.3248169999999995,105.120985,23.550579,28,7,6,123,28,11433.18,11247.72,11433.4,11247.49,0.0166
2011,09,16,22.365323,0.931034,7.225478,124.504901,21.529256,27,1,8,145,26,11509.09,11433.71,11532.47,11407.41,0.0066
2011,09,19,27.343962,2.4758,2.713527,121.821331,22.898882999999998,33,3,3,141,27,11401.01,11506.67,11506.82,11255.25,-0.94
2011,09,20,26.549965999999998,4.3022290000000005,7.5537220000000005,117.238643,26.131201,32,5,9,137,30,11408.66,11401.47,11550.22,11373.92,0.0007
2011,09,21,30.126286,2.596982,4.117749,89.42785,19.130005999999998,36,3,5,104,23,11124.84,11408.58,11447.86,11117.28,-2.49
2011,09,22,21.443759,4.367211,8.578875,110.49650600000001,23.20007,26,5,10,128,27,10733.83,11121.89,11122.12,10597.14,-3.51
2011,09,23,28.882607,5.93165,1.7848979999999999,138.780021,14.636931,35,7,2,160,17,10771.48,10732.77,10808.49,10638.73,0.0035
2011,09,26,21.074051,5.860705,4.6193,103.745189,27.312526000000002,25,7,5,120,33,11043.86,10771.78,11057.49,10771.78,0.0253
2011,09,27,27.011965000000004,4.274481,3.570404,114.04164899999999,21.839476,32,5,4,132,26,11190.69,11045.23,11369.3,11045.23,0.0133
2011,09,28,24.464343,5.460914,4.284068,113.490473,22.315798,29,6,5,131,26,11010.9,11189.1,11317.08,10996.98,-1.61
2011,09,29,25.148365,5.614429,7.252353,109.78274499999999,22.976697,30,7,8,128,27,11153.98,11012.79,11271.14,10965.45,0.013000000000000001
2011,09,30,38.196979,4.216814,5.5889489999999995,112.21056399999999,17.607147,45,5,6,130,21,10913.38,11152.32,11152.39,10909.52,-2.16
2011,10,03,36.490158,3.3884279999999998,7.410367999999999,114.009809,18.954087,43,4,9,133,22,10655.3,10912.1,10979.19,10653.34,-2.36
2011,10,04,18.301216,2.444805,4.447987,138.129765,23.541638,22,3,5,159,28,10808.71,10651.44,10825.44,10404.49,0.0144
2011,10,05,25.899588,3.5603059999999997,4.037923999999999,106.373241,25.583320999999998,31,4,5,125,30,10939.95,10800.47,10950.89,10738.1,0.0121
2011,10,06,35.928818,1.70658,9.384853999999999,115.79334899999999,29.608272999999997,43,2,11,137,35,11123.33,10939.87,11132.6,10858.67,0.0168
2011,10,07,23.257197,3.606385,6.153982,122.641434,18.788705,27,4,7,142,22,11103.12,11123.41,11232.05,11051.13,-0.18
2011,10,10,21.145878,3.335583,5.184724,120.10896899999999,24.355048,25,4,6,139,29,11433.18,11104.56,11433.33,11104.56,0.0297
